Index,Record,Symbol,Description,Location,Mean,Peak -logP,Peak Location,Effect Size,Gene_Chr,Gene_Pos_Str,Peak_Chr,Peak_Pos_Str,Gene_Pos,Peak_Pos,Distance_Mb,is_cis,cis_trans,is_pseudogene,is_uncharacterized,is_loc,trans_flag,flag_artifact,norm_logp,norm_es,biol_score,tier,tissue
4005,ENSRNOG00000042451,Ddx59,DEAD-box helicase 59,Chr13: 47.876257,7.457,22.5,Chr13: 47.930266,0.239,Chr13, 47.876257,Chr13, 47.930266,47.876257,47.930266,0.05400900000000064,True,cis,False,False,False,cis,False,0.01673360107095047,0.012488849241748434,0.3102278576094446,Tier_2_Validate,Adipose
5023,ENSRNOG00000063524,Etfrf1,electron transfer flavoprotein regulatory factor 1,Chr4: 178.179871,8.966,22.5,Chr4: 177.847188,-0.212,Chr4, 178.179871,Chr4, 177.847188,178.179871,177.847188,0.33268300000000295,True,cis,False,False,False,cis,False,0.01673360107095047,0.004460303300624438,0.3074178665300512,Tier_2_Validate,Adipose
15773,UNCHAR_LOC120096929,LOC120096929,uncharacterized LOC120096929,Chr15: 16.678122,3.28,22.5,Chr15: 16.121154,0.68,Chr15, 16.678122,Chr15, 16.121154,16.678122,16.121154,0.5569679999999977,True,cis,False,True,True,cis,False,0.01673360107095047,0.14362176628010706,0.2561243785728702,Tier_2_Validate,Adipose
28429,ENSRNOG00000002208,Shroom3,shroom family member 3,Chr14: 15.396831,5.382,22.5,Chr14: 15.167557,-0.417,Chr14, 15.396831,Chr14, 15.167557,15.396831,15.167557,0.2292740000000002,True,cis,False,False,False,cis,False,0.01673360107095047,0.06541778174249181,0.3287529839847048,Tier_2_Validate,Adipose
91,ENSRNOG00000069246,Abcg3l3,"ATP-binding cassette, subfamily G (WHITE), member 3-like 3",Chr14: 4.844160,8.622,22.4,Chr14: 3.829000,-0.236,Chr14, 4.844160,Chr14, 3.829000,4.84416,3.829,1.0151599999999994,True,cis,False,False,False,cis,False,0.01606425702811244,0.011596788581623545,0.3096813659634076,Tier_2_Validate,Adipose
2412,ENSRNOG00000036726,Cd300e,Cd300e molecule,Chr10: 100.309995,5.867,22.4,Chr10: 99.574645,-0.478,Chr10, 100.309995,Chr10, 99.574645,100.309995,99.574645,0.7353499999999968,True,cis,False,False,False,cis,False,0.01606425702811244,0.08355634849836455,0.33486721193426694,Tier_2_Validate,Adipose
6308,ENSRNOG00000002797,Gpr156,G protein-coupled receptor 156,Chr11: 62.815401,5.157,22.4,Chr11: 62.553386,-0.483,Chr11, 62.815401,Chr11, 62.553386,62.815401,62.553386,0.2620149999999981,True,cis,False,False,False,cis,False,0.01606425702811244,0.08504311626523936,0.33538758065267316,Tier_2_Validate,Adipose
15915,UNCHAR_LOC120097095,LOC120097095,uncharacterized LOC120097095,Chr15: 99.552530,2.771,22.4,Chr15: 99.417966,-0.511,Chr15, 99.552530,Chr15, 99.417966,99.55253,99.417966,0.13456399999999746,True,cis,False,True,True,cis,False,0.01606425702811244,0.09336901575973833,0.23830164547574778,Tier_2_Validate,Adipose
19520,ENSRNOG00000059486,LOC120102639,small nucleolar RNA SNORA2/SNORA34 family,Chr4: 118.815876,0.727,22.4,Chr4: 119.127967,-0.525,Chr4, 118.815876,Chr4, 119.127967,118.815876,119.127967,0.31209099999999523,True,cis,False,False,True,cis,False,0.01606425702811244,0.09753196550698781,0.3397586778872851,Tier_2_Validate,Adipose
27556,ENSRNOG00000018680_2,Rpl17,ribosomal protein L17,Chr18: 68.581140,10.851,22.4,Chr18: 69.593598,-0.309,Chr18, 68.581140,Chr18, 69.593598,68.58114,69.593598,1.0124579999999952,True,cis,False,False,False,cis,False,0.01606425702811244,0.033303597977995834,0.31727874925213795,Tier_2_Validate,Adipose
16643,UNCHAR_LOC120098180,LOC120098180,uncharacterized LOC120098180,Chr18: 58.352724,0.803,22.3,Chr18: 58.367798,-0.512,Chr18, 58.352724,Chr18, 58.367798,58.352724,58.367798,0.015073999999998478,True,cis,False,True,True,cis,False,0.015394912985274435,0.0936663693131133,0.23817144880443572,Tier_2_Validate,Adipose
28862,ENSRNOG00000006119,Slc7a15,"solute carrier family 7 (cationic amino acid transporter, y+ system), member 15",Chr6: 31.415230,8.966,22.3,Chr6: 31.417411,0.467,Chr6, 31.415230,Chr6, 31.417411,31.41523,31.417411,0.0021810000000002105,True,cis,False,False,False,cis,False,0.015394912985274435,0.08028545941123998,0.33348813033878005,Tier_2_Validate,Adipose
9239,UNCHAR_LOC102547700,LOC102547700,uncharacterized LOC102547700,Chr14: 81.408846,5.61,22.2,Chr14: 81.750431,0.292,Chr14, 81.408846,Chr14, 81.750431,81.408846,81.750431,0.34158500000000913,True,cis,False,True,True,cis,False,0.014725568942436406,0.028248587570621462,0.21504095477957025,Tier_2_Validate,Adipose
9872,UNCHAR_LOC102550575,LOC102550575,uncharacterized LOC102550575,Chr2: 185.284309,5.005,22.2,Chr2: 185.553302,-0.401,Chr2, 185.284309,Chr2, 185.553302,185.284309,185.553302,0.2689929999999947,True,cis,False,True,True,cis,False,0.014725568942436406,0.06066012488849242,0.2263849928408251,Tier_2_Validate,Adipose
13227,ENSRNOG00000068348,LOC120093298,U6 spliceosomal RNA,Chr6: 54.227084,1.858,22.2,Chr6: 53.879848,0.574,Chr6, 54.227084,Chr6, 53.879848,54.227084,53.879848,0.3472359999999952,True,cis,False,False,True,cis,False,0.014725568942436406,0.11210228962236098,0.3443897504976791,Tier_2_Validate,Adipose
14886,UNCHAR_LOC120095656,LOC120095656,uncharacterized LOC120095656,Chr11: 50.881940,2.622,22.2,Chr11: 51.061971,-0.588,Chr11, 50.881940,Chr11, 51.061971,50.88194,51.061971,0.1800309999999996,True,cis,False,True,True,cis,False,0.014725568942436406,0.11626523936961046,0.2458467829092164,Tier_2_Validate,Adipose
30327,ENSRNOG00000036670,Tex19.1,testis expressed 19.1,Chr10: 106.420244,0.253,22.2,Chr10: 103.365367,0.356,Chr10, 106.420244,Chr10, 103.365367,106.420244,103.365367,3.0548769999999905,True,cis,False,False,False,cis,False,0.014725568942436406,0.047279214986619085,0.32170167437516944,Tier_2_Validate,Adipose
33546,ENSRNOG00000015071,Zim1,"zinc finger, imprinted 1",Chr1: 67.132075,9.834,22.2,Chr1: 66.965090,-0.738,Chr1, 67.132075,Chr1, 66.965090,67.132075,66.96509,0.16698499999999683,True,cis,False,False,False,cis,False,0.014725568942436406,0.16086827237585488,0.36145784446140194,Tier_2_Validate,Adipose
3371,ENSRNOG00000005655,Cpa6,carboxypeptidase A6,Chr5: 8.526707,1.856,22.1,Chr5: 11.201366,0.791,Chr5, 8.526707,Chr5, 11.201366,8.526707,11.201366,2.674659,True,cis,False,False,False,cis,False,0.014056224899598402,0.17662801070472794,0.3667394824615142,Tier_2_Validate,Adipose
3690,ENSRNOG00000013589,Cxcl12,C-X-C motif chemokine ligand 12,Chr4: 150.388325,12.215,22.1,Chr4: 150.208911,0.313,Chr4, 150.388325,Chr4, 150.208911,150.388325,150.208911,0.1794140000000084,True,cis,False,False,False,cis,False,0.014056224899598402,0.034493012191495684,0.31699223298188295,Tier_2_Validate,Adipose
32789,ENSRNOG00000011918,Vsx2,visual system homeobox 2,Chr6: 104.214841,2.806,22.1,Chr6: 104.374072,-0.559,Chr6, 104.214841,Chr6, 104.374072,104.214841,104.374072,0.15923099999999124,True,cis,False,False,False,cis,False,0.014056224899598402,0.10764198632173656,0.3425943739274673,Tier_2_Validate,Adipose
6994,ENSRNOG00000079458,Hrk,"harakiri, BCL2 interacting protein",Chr12: 38.409651,5.707,22.0,Chr12: 38.293525,-0.603,Chr12, 38.409651,Chr12, 38.293525,38.409651,38.293525,0.11612599999999418,True,cis,False,False,False,cis,False,0.013386880856760375,0.1207255426702349,0.3469393482344484,Tier_2_Validate,Adipose
10182,UNCHAR_LOC102551940,LOC102551940,uncharacterized LOC102551940,Chr10: 11.754201,5.35,22.0,Chr10: 12.170043,0.321,Chr10, 11.754201,Chr10, 12.170043,11.754201,12.170043,0.4158419999999996,True,cis,False,True,True,cis,False,0.013386880856760375,0.03687184061849539,0.21759055251633952,Tier_2_Validate,Adipose
2863,ENSRNOG00000009411,Chn2,chimerin 2,Chr4: 83.148615,8.723,21.9,Chr4: 84.321389,0.28,Chr4, 83.148615,Chr4, 84.321389,83.148615,84.321389,1.1727739999999898,True,cis,False,False,False,cis,False,0.012717536813922346,0.02468034493012192,0.3130892586104155,Tier_2_Validate,Adipose
7782,ENSRNOG00000021855,Kcp,kielin cysteine rich BMP regulator,Chr4: 58.118169,4.912,21.9,Chr4: 58.304409,0.447,Chr4, 58.118169,Chr4, 58.304409,58.118169,58.304409,0.18623999999999796,True,cis,False,False,False,cis,False,0.012717536813922346,0.07433838834374071,0.33046957380518205,Tier_2_Validate,Adipose
11623,UNCHAR_LOC103693391,LOC103693391,uncharacterized LOC103693391,Chr10: 61.038699,5.937,21.9,Chr10: 61.152571,0.343,Chr10, 61.038699,Chr10, 61.152571,61.038699,61.152571,0.11387200000000064,True,cis,False,True,True,cis,False,0.012717536813922346,0.04341361879274458,0.21964590446233345,Tier_2_Validate,Adipose
13914,ENSRNOG00000056476,LOC120094289,solute carrier family 22 member 13-like,Chr8: 118.954849,4.713,21.9,Chr8: 119.320880,-0.478,Chr8, 118.954849,Chr8, 119.320880,118.954849,119.32088,0.36603100000000666,True,cis,False,False,True,cis,False,0.012717536813922346,0.08355634849836455,0.3336958598593004,Tier_2_Validate,Adipose
15546,UNCHAR_LOC120096621,LOC120096621,uncharacterized LOC120096621,Chr14: 66.760973,5.392,21.9,Chr14: 67.625451,-0.358,Chr14, 66.760973,Chr14, 67.625451,66.760973,67.625451,0.8644779999999912,True,cis,False,True,True,cis,False,0.012717536813922346,0.047873922093369006,0.221207010617552,Tier_2_Validate,Adipose
20847,ENSRNOG00000000855,Lst1,leukocyte specific transcript 1,Chr20: 3.634679,4.403,21.9,Chr20: 3.601132,0.517,Chr20, 3.634679,Chr20, 3.601132,3.634679,3.601132,0.033546999999999993,True,cis,False,False,False,cis,False,0.012717536813922346,0.09515313707998811,0.33775473586286864,Tier_2_Validate,Adipose
27289,ENSRNOG00000069584,Rnase1l2,"ribonuclease, RNase A family, 1-like 2",Chr15: 24.421824,4.44,21.9,Chr15: 28.480643,0.693,Chr15, 24.421824,Chr15, 28.480643,24.421824,28.480643,4.058819,False,trans,False,False,False,trans_moderate,True,0.012717536813922346,0.14748736247398156,0.2560717147507664,Tier_3_FlaggedInspect,Adipose
1839,ENSRNOG00000012637,C2cd6,C2 calcium dependent domain containing 6,Chr9: 60.530841,2.069,21.8,Chr9: 60.323170,0.571,Chr9, 60.530841,Chr9, 60.323170,60.530841,60.32317,0.20767100000000482,True,cis,False,False,False,cis,False,0.012048192771084341,0.11121022896223608,0.3431404476066622,Tier_2_Validate,Adipose
3716,ENSRNOG00000011142,Cyb5b,cytochrome b5 type B,Chr19: 35.062870,11.227,21.8,Chr19: 35.749101,-0.275,Chr19, 35.062870,Chr19, 35.749101,35.06287,35.749101,0.6862310000000065,True,cis,False,False,False,cis,False,0.012048192771084341,0.023193577163247103,0.312334619477016,Tier_2_Validate,Adipose
19182,UNCHAR_LOC120102191,LOC120102191,uncharacterized LOC120102191,Chr4: 0.214949,6.379,21.8,Chr7: 0.194932,0.326,Chr4, 0.214949,Chr7, 0.194932,0.214949,0.194932,inf,False,trans,False,True,True,trans_moderate,True,0.012048192771084341,0.0383586083853702,0.11764238040475909,Tier_3_FlaggedInspect,Adipose
22039,ENSRNOG00000039297,Mrpl52,mitochondrial ribosomal protein L52,Chr15: 27.882776,8.884,21.8,Chr15: 27.974218,0.211,Chr15, 27.882776,Chr15, 27.974218,27.882776,27.974218,0.09144200000000069,True,cis,False,False,False,cis,False,0.012048192771084341,0.004162949747249475,0.30567389988141686,Tier_2_Validate,Adipose
1879,UNCHAR_C7h12orf40,C7h12orf40,uncharacterized C7h12orf40,Chr7: 122.318494,1.313,21.7,Chr7: 122.518166,-0.64,Chr7, 122.318494,Chr7, 122.518166,122.318494,122.518166,0.19967199999999252,True,cis,False,True,False,cis,False,0.011378848728246313,0.13172762414510852,0.25008726550567417,Tier_2_Validate,Adipose
7305,ENSRNOG00000014378,Il1r2,interleukin 1 receptor type 2,Chr9: 42.384279,4.425,21.7,Chr9: 42.235982,0.418,Chr9, 42.384279,Chr9, 42.235982,42.384279,42.235982,0.14829699999999946,True,cis,False,False,False,cis,False,0.011378848728246313,0.06571513529586678,0.3269828944084396,Tier_2_Validate,Adipose
19614,UNCHAR_LOC120102816,LOC120102816,uncharacterized LOC120102816,Chr5: 17.736385,2.838,21.7,Chr5: 18.138659,-0.508,Chr5, 17.736385,Chr5, 18.138659,17.736385,18.138659,0.402274000000002,True,cis,False,True,True,cis,False,0.011378848728246313,0.09247695509961344,0.23634953133975092,Tier_2_Validate,Adipose
20322,UNCHAR_LOC502907,LOC502907,uncharacterized LOC502907,Chr4: 163.825354,3.332,21.7,Chr4: 165.205943,0.648,Chr4, 163.825354,Chr4, 165.205943,163.825354,165.205943,1.3805889999999863,True,cis,False,True,True,cis,False,0.011378848728246313,0.13410645257210824,0.2509198554551241,Tier_2_Validate,Adipose
2525,ENSRNOG00000052405,Cdh4,cadherin 4,Chr3: 166.525091,2.973,21.6,Chr3: 166.165284,-0.56,Chr3, 166.525091,Chr3, 166.165284,166.525091,166.165284,0.35980699999998933,True,cis,False,False,False,cis,False,0.010709504685408308,0.10793933987511152,0.34152709559618194,Tier_2_Validate,Adipose
14550,UNCHAR_LOC120095179,LOC120095179,uncharacterized LOC120095179,Chr10: 80.649435,4.731,21.6,Chr10: 80.874886,0.341,Chr10, 80.649435,Chr10, 80.874886,80.649435,80.874886,0.22545100000000673,True,cis,False,True,True,cis,False,0.010709504685408308,0.04281891168599465,0.21873494572999105,Tier_2_Validate,Adipose
25397,ENSRNOG00000000177,Plpp2,phospholipid phosphatase 2,Chr7: 10.175917,5.113,21.6,Chr7: 9.302690,-0.459,Chr7, 10.175917,Chr7, 9.302690,10.175917,9.30269,0.873227,True,cis,False,False,False,cis,False,0.010709504685408308,0.07790663098424026,0.331015647484377,Tier_2_Validate,Adipose
33370,ENSRNOG00000071332,Zfp54,zinc finger protein 54,Chr1: 61.190805,7.085,21.6,Chr1: 61.135593,-0.234,Chr1, 61.190805,Chr1, 61.135593,61.190805,61.135593,0.055211999999997374,True,cis,False,False,False,cis,False,0.010709504685408308,0.011002081474873627,0.3075990551560987,Tier_2_Validate,Adipose
3155,ENSRNOG00000031773,Cngb1,cyclic nucleotide gated channel subunit beta 1,Chr19: 9.726594,3.285,21.5,Chr19: 9.212323,0.503,Chr19, 9.726594,Chr19, 9.212323,9.726594,9.212323,0.5142710000000008,True,cis,False,False,False,cis,False,0.010040160642570281,0.09099018733273863,0.33536062179135817,Tier_2_Validate,Adipose
6034,ENSRNOG00000011808,Ghrhr,growth hormone releasing hormone receptor,Chr4: 84.498158,3.483,21.5,Chr4: 84.544511,0.595,Chr4, 84.498158,Chr4, 84.544511,84.498158,84.544511,0.046352999999996314,True,cis,False,False,False,cis,False,0.010040160642570281,0.1183467142432352,0.34493540621003194,Tier_2_Validate,Adipose
7839,ENSRNOG00000009539,Khdrbs3,"KH RNA binding domain containing, signal transduction associated 3",Chr7: 100.837706,6.643,21.5,Chr7: 101.055823,-0.33,Chr7, 100.837706,Chr7, 101.055823,100.837706,101.055823,0.21811700000000656,True,cis,False,False,False,cis,False,0.010040160642570281,0.03954802259887006,0.3173558641345041,Tier_2_Validate,Adipose
8457,UNCHAR_LOC100134871,LOC100134871,hemoglobin subunit beta like 1,Chr1: 158.238347,8.054,21.5,Chr1: 158.468568,3.074,Chr1, 158.238347,Chr1, 158.468568,158.238347,158.468568,0.23022100000000023,True,cis,False,False,True,cis,False,0.010040160642570281,0.855486173059768,0.6029342167958184,Tier_2_Validate,Adipose
15904,UNCHAR_LOC120097083,LOC120097083,uncharacterized LOC120097083,Chr15: 96.239365,2.353,21.5,Chr15: 96.098863,0.492,Chr15, 96.239365,Chr15, 96.098863,96.239365,96.098863,0.14050200000001212,True,cis,False,True,True,cis,False,0.010040160642570281,0.08771929824561403,0.23421581061086452,Tier_2_Validate,Adipose
24806,UNCHAR_Pcdhb16l,Pcdhb16l,protocadherin beta 16,Chr18: 29.184759,5.852,21.5,Chr18: 29.534165,-0.344,Chr18, 29.184759,Chr18, 29.534165,29.184759,29.534165,0.3494060000000019,True,cis,False,False,False,cis,False,0.010040160642570281,0.04371097234611952,0.31881289654604145,Tier_2_Validate,Adipose
25049,ENSRNOG00000006800,Pgap4,post-GPI attachment to proteins GalNAc transferase 4,Chr5: 63.947003,7.145,21.5,Chr5: 66.161254,-0.298,Chr5, 63.947003,Chr5, 66.161254,63.947003,66.161254,2.2142509999999973,True,cis,False,False,False,cis,False,0.010040160642570281,0.03003270889087124,0.3140255043367045,Tier_2_Validate,Adipose
29096,ENSRNOG00000055553,Snora31,"small nucleolar RNA, H/ACA box 31",Chr15: 51.159219,3.835,21.5,Chr15: 51.790676,0.745,Chr15, 51.159219,Chr15, 51.790676,51.159219,51.790676,0.6314569999999975,True,cis,False,False,False,cis,False,0.010040160642570281,0.16294974724947964,0.36054646776221744,Tier_2_Validate,Adipose
695,ENSRNOG00000000576,Anapc16,anaphase promoting complex subunit 16,Chr20: 27.941033,7.953,21.4,Chr20: 27.634311,0.244,Chr20, 27.941033,Chr20, 27.634311,27.941033,27.634311,0.3067220000000006,True,cis,False,False,False,cis,False,0.009370816599732252,0.013975617008623249,0.3081712517629245,Tier_2_Validate,Adipose
3346,ENSRNOG00000007827,Cox4i2,cytochrome c oxidase subunit 4i2,Chr3: 141.228442,5.937,21.4,Chr3: 141.322796,0.369,Chr3, 141.228442,Chr3, 141.322796,141.228442,141.322796,0.09435400000000982,True,cis,False,False,False,cis,False,0.009370816599732252,0.051144811180493605,0.32118046972307907,Tier_2_Validate,Adipose
6365,ENSRNOG00000003144,Gprc5c,"G protein-coupled receptor, class C, group 5, member C",Chr10: 99.886899,7.368,21.4,Chr10: 99.574645,0.372,Chr10, 99.886899,Chr10, 99.574645,99.886899,99.574645,0.3122539999999958,True,cis,False,False,False,cis,False,0.009370816599732252,0.05203687184061849,0.3214926909541228,Tier_2_Validate,Adipose
12092,ENSRNOG00000079955,LOC108349559,uncharacterized LOC108349559,Chr1: 85.645300,1.926,21.3,Chr1: 84.965439,-0.569,Chr1, 85.645300,Chr1, 84.965439,85.6453,84.965439,0.6798610000000025,True,cis,False,True,True,cis,False,0.008701472556894248,0.11061552185548616,0.24176094804433315,Tier_2_Validate,Adipose
18457,ENSRNOG00000089505,LOC120100951,uncharacterized LOC120100951,Chr2: 226.485593,2.602,21.3,Chr2: 226.754365,0.491,Chr2, 226.485593,Chr2, 226.754365,226.485593,226.754365,0.26877200000001267,True,cis,False,True,True,cis,False,0.008701472556894248,0.08742194469223907,0.23364319603719666,Tier_2_Validate,Adipose
25031,ENSRNOG00000004162,Pfkfb2,"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 2",Chr13: 42.174698,9.286,21.3,Chr13: 42.434735,0.261,Chr13, 42.174698,Chr13, 42.434735,42.174698,42.434735,0.26003700000000407,True,cis,False,False,False,cis,False,0.008701472556894248,0.019030627415997623,0.3097062349905122,Tier_2_Validate,Adipose
3078,ENSRNOG00000008806,Clip4,"CAP-GLY domain containing linker protein family, member 4",Chr6: 23.697624,6.448,21.2,Chr6: 24.757879,0.427,Chr6, 23.697624,Chr6, 24.757879,23.697624,24.757879,1.060254999999998,True,cis,False,False,False,cis,False,0.00803212851405622,0.06839131727624144,0.3267482060266042,Tier_2_Validate,Adipose
9455,UNCHAR_LOC102548633,LOC102548633,Zinc finger protein 431 like,Chr1: 0.454561,2.57,21.2,Chr9: 113.311047,0.686,Chr1, 0.454561,Chr9, 113.311047,0.454561,113.311047,inf,False,trans,False,False,True,trans_moderate,True,0.00803212851405622,0.14540588760035683,0.2537033056400446,Tier_3_FlaggedInspect,Adipose
13092,UNCHAR_LOC120093104,LOC120093104,uncharacterized LOC120093104,Chr4: 163.643090,8.973,21.2,Chr4: 165.066174,0.454,Chr4, 163.643090,Chr4, 165.066174,163.64309,165.066174,1.4230839999999887,True,cis,False,True,True,cis,False,0.00803212851405622,0.07641986321736545,0.2295581971059976,Tier_2_Validate,Adipose
16617,UNCHAR_LOC120098139,LOC120098139,ELMO domain-containing protein 2-like,Chr18: 37.762105,5.352,21.2,Chr19: 24.293787,1.006,Chr18, 37.762105,Chr19, 24.293787,37.762105,24.293787,inf,False,trans,False,False,True,trans_moderate,True,0.00803212851405622,0.2405590246803449,0.2870069036180404,Tier_3_FlaggedInspect,Adipose
1608,ENSRNOG00000002381,Bmp3,bone morphogenetic protein 3,Chr14: 10.737152,8.173,21.1,Chr14: 11.623760,0.468,Chr14, 10.737152,Chr14, 11.623760,10.737152,11.62376,0.8866080000000007,True,cis,False,False,False,cis,False,0.007362784471218215,0.08058281296461493,0.3307809591025416,Tier_2_Validate,Adipose
5914,ENSRNOG00000045795,Gatd1,glutamine amidotransferase class 1 domain containing 1,Chr1: 196.512560,8.458,21.1,Chr1: 195.021178,0.25,Chr1, 196.512560,Chr1, 195.021178,196.51256,195.021178,1.4913820000000158,True,cis,False,False,False,cis,False,0.007362784471218215,0.01575973832887303,0.30809288298003196,Tier_2_Validate,Adipose
6457,ENSRNOG00000010605,Gsc,goosecoid homeobox,Chr6: 123.390110,5.16,21.1,Chr6: 122.567619,0.548,Chr6, 123.390110,Chr6, 122.567619,123.39011,122.567619,0.8224910000000136,True,cis,False,False,False,cis,False,0.007362784471218215,0.10437109723461196,0.3391068585970406,Tier_2_Validate,Adipose
24921,ENSRNOG00000010280,Pde8b,phosphodiesterase 8B,Chr2: 26.479724,4.248,21.1,Chr2: 26.401987,-0.507,Chr2, 26.479724,Chr2, 26.401987,26.479724,26.401987,0.07773700000000261,True,cis,False,False,False,cis,False,0.007362784471218215,0.09217960154623847,0.3348398351061098,Tier_2_Validate,Adipose
27961,ENSRNOG00000067387,Sbk1,SH3 domain binding kinase 1,Chr1: 180.807091,6.703,21.1,Chr1: 180.176375,0.709,Chr1, 180.807091,Chr1, 180.176375,180.807091,180.176375,0.6307160000000067,True,cis,False,False,False,cis,False,0.007362784471218215,0.15224501932798098,0.3558627313297197,Tier_2_Validate,Adipose
